clean_NNAJ_actors|Departamento|Filename|Year|categoria|place|LOC|lat|lon|period
Ejército De Liberación Nacional|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021|Guerrillas|Montecristo|Montecristo, Bolívar|8.294838|-74.4750948|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021|Guerrillas|Morales|Morales, Bolívar|8.27533|-73.86817599999999|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021|Guerrillas|Santa Rosa del Sur|Santa Rosa del Sur, Bolívar|7.9630638|-74.05097479999999|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021|Guerrillas|Arenal|Arenal, Bolívar|8.45917|-73.94093|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021|Guerrillas|Montecristo|Montecristo, Bolívar|8.294838|-74.4750948|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021|Guerrillas|Morales|Morales, Bolívar|8.27533|-73.86817599999999|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021|Guerrillas|Santa Rosa del Sur|Santa Rosa del Sur, Bolívar|7.9630638|-74.05097479999999|Post-Agreement (2017-2022)
Alcaldías Municipales De Morales|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021||Arenal|Arenal, Bolívar|8.45917|-73.94093|Post-Agreement (2017-2022)
Alcaldías Municipales De Morales|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021||Montecristo|Montecristo, Bolívar|8.294838|-74.4750948|Post-Agreement (2017-2022)
Alcaldías Municipales De Morales|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021||Morales|Morales, Bolívar|8.27533|-73.86817599999999|Post-Agreement (2017-2022)
Alcaldías Municipales De Morales|Bolívar|AT N° 018-2021 BOL- Arenal, Montecristo, Morales y Santa Rosa del Sur of.pdf|2021||Santa Rosa del Sur|Santa Rosa del Sur, Bolívar|7.9630638|-74.05097479999999|Post-Agreement (2017-2022)
Cordillera|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021|Pequeños Grupos Ilegales|Cerrito|Cerrito, Valle del Cauca|3.684084|-76.312996|Post-Agreement (2017-2022)
Cordillera|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021|Pequeños Grupos Ilegales|Guadalajara de Buga|Guadalajara de Buga, Valle del Cauca|3.8946048|-76.3055772|Post-Agreement (2017-2022)
Cordillera|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021|Pequeños Grupos Ilegales|Palmira|Palmira, Valle del Cauca|3.5379718|-76.2971657|Post-Agreement (2017-2022)
Resistencia Buga|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Cerrito|Cerrito, Valle del Cauca|3.684084|-76.312996|Post-Agreement (2017-2022)
Resistencia Buga|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Guadalajara de Buga|Guadalajara de Buga, Valle del Cauca|3.8946048|-76.3055772|Post-Agreement (2017-2022)
Resistencia Buga|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Palmira|Palmira, Valle del Cauca|3.5379718|-76.2971657|Post-Agreement (2017-2022)
Facción Disidente|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Cerrito|Cerrito, Valle del Cauca|3.684084|-76.312996|Post-Agreement (2017-2022)
Facción Disidente|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Guadalajara de Buga|Guadalajara de Buga, Valle del Cauca|3.8946048|-76.3055772|Post-Agreement (2017-2022)
Facción Disidente|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Palmira|Palmira, Valle del Cauca|3.5379718|-76.2971657|Post-Agreement (2017-2022)
Comando Coordinador De Occidente|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Cerrito|Cerrito, Valle del Cauca|3.684084|-76.312996|Post-Agreement (2017-2022)
Comando Coordinador De Occidente|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Guadalajara de Buga|Guadalajara de Buga, Valle del Cauca|3.8946048|-76.3055772|Post-Agreement (2017-2022)
Comando Coordinador De Occidente|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Palmira|Palmira, Valle del Cauca|3.5379718|-76.2971657|Post-Agreement (2017-2022)
Facci Ón Disidente Compañía Adán Izquierdo|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Cerrito|Cerrito, Valle del Cauca|3.684084|-76.312996|Post-Agreement (2017-2022)
Facci Ón Disidente Compañía Adán Izquierdo|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Guadalajara de Buga|Guadalajara de Buga, Valle del Cauca|3.8946048|-76.3055772|Post-Agreement (2017-2022)
Facci Ón Disidente Compañía Adán Izquierdo|Valle del Cauca|AT N° 019-2021 VAL-Cerrito, Guadalajara de Buga y Palmira of.pdf|2021||Palmira|Palmira, Valle del Cauca|3.5379718|-76.2971657|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Valle del Cauca|AT N° 021-2021 VAL-Caicedonia y Sevilla of.pdf|2021|Guerrillas|Sevilla|Sevilla, Valle del Cauca|4.2743779|-75.931004|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Valle del Cauca|AT N° 021-2021 VAL-Caicedonia y Sevilla of.pdf|2021|Guerrillas|Caicedonia|Caicedonia, Valle del Cauca|4.3329129|-75.827107|Post-Agreement (2017-2022)
Compañía Adán Izquierdo|Valle del Cauca|AT N° 021-2021 VAL-Caicedonia y Sevilla of.pdf|2021||Sevilla|Sevilla, Valle del Cauca|4.2743779|-75.931004|Post-Agreement (2017-2022)
Compañía Adán Izquierdo|Valle del Cauca|AT N° 021-2021 VAL-Caicedonia y Sevilla of.pdf|2021||Caicedonia|Caicedonia, Valle del Cauca|4.3329129|-75.827107|Post-Agreement (2017-2022)
Frente Primero Carolina Ramírez|Amazonas|AT N° 022-2021 AMA-La Pedrera of.pdf|2021||La Pedrera|La Pedrera, Amazonas|-1.3220043|-69.578386|Post-Agreement (2017-2022)
Yaigojé|Amazonas|AT N° 022-2021 AMA-La Pedrera of.pdf|2021||La Pedrera|La Pedrera, Amazonas|-1.3220043|-69.578386|Post-Agreement (2017-2022)
Frente 1|Amazonas|AT N° 022-2021 AMA-La Pedrera of.pdf|2021||La Pedrera|La Pedrera, Amazonas|-1.3220043|-69.578386|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Amazonas|AT N° 022-2021 AMA-La Pedrera of.pdf|2021|Guerrillas|La Pedrera|La Pedrera, Amazonas|-1.3220043|-69.578386|Post-Agreement (2017-2022)
Inspección De Policía De Araracuara|Amazonas|AT N° 022-2021 AMA-La Pedrera of.pdf|2021||La Pedrera|La Pedrera, Amazonas|-1.3220043|-69.578386|Post-Agreement (2017-2022)
Frente Primero|Amazonas|AT N° 022-2021 AMA-La Pedrera of.pdf|2021|Disidensias FARC|La Pedrera|La Pedrera, Amazonas|-1.3220043|-69.578386|Post-Agreement (2017-2022)
Frente Primero|Amazonas|AT N° 022-2021 AMA-La Pedrera of.pdf|2021|Disidensias FARC|La Pedrera|La Pedrera, Amazonas|-1.3220043|-69.578386|Post-Agreement (2017-2022)
Instituciones|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Instituciones|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Facciones Disidentes De La S|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Facciones Disidentes De La S|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Frente Décimo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Frente Décimo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Frente Décimo Martín Villa|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Frente Décimo Martín Villa|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021|Guerrillas|Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Administración Pública|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Administración Pública|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Unad|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Cravo Norte|Cravo Norte, Arauca|6.304349999999999|-70.202659|Post-Agreement (2017-2022)
Unad|Arauca|AT N° 023-2021 ARA-Cravo Norte y Puerto Rondón of.pdf|2021||Puerto Rondón|Puerto Rondón, Arauca|6.281167|-71.1047959|Post-Agreement (2017-2022)
Papayo|Valle del Cauca|AT N° 024-2021 CHO-Litoral del San Juan VAL-Buenaventura of.pdf|2021||Buenaventura|Buenaventura, Valle del Cauca|3.8830471|-77.01972119999999|Post-Agreement (2017-2022)
Yukpa Líderes Sociale|Norte de Santander|AT N° 025-2021 NSANT-El Tarra y San Calixto of.pdf|2021||El Tarra|El Tarra, Norte de Santander|8.57451|-73.09339|Post-Agreement (2017-2022)
Yukpa Líderes Sociale|Norte de Santander|AT N° 025-2021 NSANT-El Tarra y San Calixto of.pdf|2021||San Calixto|San Calixto, Norte de Santander|8.4015989|-73.2089979|Post-Agreement (2017-2022)
Yukpa Líderes Sociale|Norte de Santander|AT N° 025-2021 NSANT-El Tarra y San Calixto of.pdf|2021||Cali|Cali, Norte de Santander|7.9462831|-72.8988069|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Norte de Santander|AT N° 025-2021 NSANT-El Tarra y San Calixto of.pdf|2021|Guerrillas|El Tarra|El Tarra, Norte de Santander|8.57451|-73.09339|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Norte de Santander|AT N° 025-2021 NSANT-El Tarra y San Calixto of.pdf|2021|Guerrillas|San Calixto|San Calixto, Norte de Santander|8.4015989|-73.2089979|Post-Agreement (2017-2022)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Norte de Santander|AT N° 025-2021 NSANT-El Tarra y San Calixto of.pdf|2021|Guerrillas|Cali|Cali, Norte de Santander|7.9462831|-72.8988069|Post-Agreement (2017-2022)
Cocolon Consejo Comu Nitario Mayor De|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Cocolon Consejo Comu Nitario Mayor De|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Acosó|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Acosó|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Comunidad Indígena Consejo Comunitario Mayor De Condoto|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Comunidad Indígena Consejo Comunitario Mayor De Condoto|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Consejos Comunitarios Locales|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Consejos Comunitarios Locales|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Unión  Aguacate|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Unión  Aguacate|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Consejos Comunitarios Y Resguardos|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Consejos Comunitarios Y Resguardos|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Comité De Paro Cívico Por La Dignidad|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Comité De Paro Cívico Por La Dignidad|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Secretario De Gobierno De Condoto|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Secretario De Gobierno De Condoto|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Derecho Internacional Humanitario Desplazamientos Forzados Masivos|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Derecho Internacional Humanitario Desplazamientos Forzados Masivos|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Ejército De Liberación Nacional|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021|Guerrillas|Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Dirección De Pueblos Indígenas|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Dirección De Pueblos Indígenas|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
Agencia Presidencial Para La Prosperidad Social|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Condoto|Condoto, Chocó|5.089545999999999|-76.652079|Post-Agreement (2017-2022)
Agencia Presidencial Para La Prosperidad Social|Chocó|AT N° 027-2021 CHO-Condoto y Nóvita of.pdf|2021||Nóvita|Nóvita, Chocó|4.956167|-76.60734900000001|Post-Agreement (2017-2022)
